PSEUDO R2,BIAS,MAE,RMAE,CommonPartOfCommuters,sha,year,path
0.8177386431464542,-48191.140866951515,48520.97539662387,0.3434716217919935,0.7929475934770942,0cd33f0525888e5505417beba81c058db6fec6eb,50,../Modelling_and_results/Random_forest/Results/RF_GeoDS_full_predictions_2023-10-10_19-19.csv
0.9762172466741453,3460.242878522592,9415.86802191931,0.1305079203102678,0.9362741983463497,0cd33f0525888e5505417beba81c058db6fec6eb,60,../Modelling_and_results/Random_forest/Results/RF_GeoDS_full_predictions_2023-10-10_19-19.csv
0.9537341567741616,677.8127172990879,16160.490349159269,0.16297623363405433,0.9187894464119258,0cd33f0525888e5505417beba81c058db6fec6eb,150,../Modelling_and_results/Random_forest/Results/RF_GeoDS_full_predictions_2023-10-10_19-19.csv
0.9183253179842241,-8319.39391319935,8698.822940595683,0.18402591672032326,0.8991086539032243,0cd33f0525888e5505417beba81c058db6fec6eb,70,../Modelling_and_results/Random_forest/Results/RF_GeoDS_full_predictions_2023-10-10_19-19.csv
0.9936821476111197,-937.0251292060699,5895.932789088599,0.07221774848189397,0.9636827121516438,0cd33f0525888e5505417beba81c058db6fec6eb,80,../Modelling_and_results/Random_forest/Results/RF_GeoDS_full_predictions_2023-10-10_19-19.csv
0.9833418284550651,4010.0963235257823,6640.443638551804,0.11560843999020044,0.9441455137851801,0cd33f0525888e5505417beba81c058db6fec6eb,90,../Modelling_and_results/Random_forest/Results/RF_GeoDS_full_predictions_2023-10-10_19-19.csv
0.9929539822796812,-430.3304147397012,4657.505621009478,0.07749558742721499,0.9611129867377096,0cd33f0525888e5505417beba81c058db6fec6eb,100,../Modelling_and_results/Random_forest/Results/RF_GeoDS_full_predictions_2023-10-10_19-19.csv
0.9341323400907555,-2831.3650687267714,10890.26133225555,0.14518504798834186,0.9260110552403629,0cd33f0525888e5505417beba81c058db6fec6eb,110,../Modelling_and_results/Random_forest/Results/RF_GeoDS_full_predictions_2023-10-10_19-19.csv
0.9826310065804761,-1345.9430177424886,10529.508504602187,0.10474459139580133,0.9472747333468781,0cd33f0525888e5505417beba81c058db6fec6eb,120,../Modelling_and_results/Random_forest/Results/RF_GeoDS_full_predictions_2023-10-10_19-19.csv
0.9882109327198844,6362.503252688854,14999.007729731744,0.0900283768801912,0.9558292429417836,0cd33f0525888e5505417beba81c058db6fec6eb,130,../Modelling_and_results/Random_forest/Results/RF_GeoDS_full_predictions_2023-10-10_19-19.csv
0.9661028026304873,14282.333036499484,15557.253422843854,0.1583440970766543,0.9261925625032407,0cd33f0525888e5505417beba81c058db6fec6eb,140,../Modelling_and_results/Random_forest/Results/RF_GeoDS_full_predictions_2023-10-10_19-19.csv
0.7840721920387883,-49881.633376678205,54308.62226999971,0.3844413764539345,0.7665661606674846,0cd33f0525888e5505417beba81c058db6fec6eb,50,../Modelling_and_results/GNN_model/DCRNN_geods_predictions.csv
0.9596102365312623,13091.199076276642,20190.611452360183,0.27985042954150113,0.8717135459343054,0cd33f0525888e5505417beba81c058db6fec6eb,60,../Modelling_and_results/GNN_model/DCRNN_geods_predictions.csv
0.9123415764206025,-6645.502406022941,17713.735438477088,0.37473879223294065,0.798463887492262,0cd33f0525888e5505417beba81c058db6fec6eb,70,../Modelling_and_results/GNN_model/DCRNN_geods_predictions.csv
0.9796497084684375,-4489.838660391761,14547.022921349128,0.17818270324223517,0.9083895974300071,0cd33f0525888e5505417beba81c058db6fec6eb,80,../Modelling_and_results/GNN_model/DCRNN_geods_predictions.csv
0.9769454653282567,4391.644975514633,13020.841923519296,0.22668955631183665,0.890828700106832,0cd33f0525888e5505417beba81c058db6fec6eb,90,../Modelling_and_results/GNN_model/DCRNN_geods_predictions.csv
0.9686770784756917,-2227.5590809899522,13383.885752246617,0.22269261120167613,0.886551259773378,0cd33f0525888e5505417beba81c058db6fec6eb,100,../Modelling_and_results/GNN_model/DCRNN_geods_predictions.csv
0.8818413207627959,-10200.30736947925,19204.517827302072,0.2560277258077823,0.8626470403163939,0cd33f0525888e5505417beba81c058db6fec6eb,110,../Modelling_and_results/GNN_model/DCRNN_geods_predictions.csv
0.9423022382118548,4318.20162008311,22642.249056650795,0.22523873024883023,0.8897486279635958,0cd33f0525888e5505417beba81c058db6fec6eb,120,../Modelling_and_results/GNN_model/DCRNN_geods_predictions.csv
0.9484216860100921,-3140.5462031983193,27335.588409319098,0.16407609755928704,0.9171813663234428,0cd33f0525888e5505417beba81c058db6fec6eb,130,../Modelling_and_results/GNN_model/DCRNN_geods_predictions.csv
0.9231727430585449,26903.91455776153,33333.24298608386,0.33927082884167176,0.8507933711171224,0cd33f0525888e5505417beba81c058db6fec6eb,140,../Modelling_and_results/GNN_model/DCRNN_geods_predictions.csv
0.9418773820650326,4949.80432730637,26641.986098694793,0.26868061903344403,0.8689310450286322,0cd33f0525888e5505417beba81c058db6fec6eb,150,../Modelling_and_results/GNN_model/DCRNN_geods_predictions.csv
0.7738410881755591,-49718.859327178965,53242.970440923455,0.3768978108308928,0.7713066391065732,0cd33f0525888e5505417beba81c058db6fec6eb,50,../Modelling_and_results/GNN_model/DCRNN_geods_predictions_2.csv
0.9604975756917755,12765.976639473427,17853.00860169551,0.2474502635832049,0.8863312476036294,0cd33f0525888e5505417beba81c058db6fec6eb,60,../Modelling_and_results/GNN_model/DCRNN_geods_predictions_2.csv
0.9046966014888189,-8054.341618448919,15323.015732479962,0.3241624799523121,0.8228241052961319,0cd33f0525888e5505417beba81c058db6fec6eb,70,../Modelling_and_results/GNN_model/DCRNN_geods_predictions_2.csv
0.9657999093033197,-5555.204285363726,14087.709702406475,0.1725566949910222,0.9106828946203328,0cd33f0525888e5505417beba81c058db6fec6eb,80,../Modelling_and_results/GNN_model/DCRNN_geods_predictions_2.csv
0.9749394665557908,4375.200578571714,10994.38341701789,0.19140942754432685,0.9078065268656131,0cd33f0525888e5505417beba81c058db6fec6eb,90,../Modelling_and_results/GNN_model/DCRNN_geods_predictions_2.csv
0.9647165410473372,-3473.139374478277,12323.261798508307,0.20504503693712575,0.8944269980785957,0cd33f0525888e5505417beba81c058db6fec6eb,100,../Modelling_and_results/GNN_model/DCRNN_geods_predictions_2.csv
0.8762365208011678,-9687.178925406215,18240.22902392945,0.24317217423551543,0.8700207646288322,0cd33f0525888e5505417beba81c058db6fec6eb,110,../Modelling_and_results/GNN_model/DCRNN_geods_predictions_2.csv
0.927085448638627,2741.475063229852,19560.261777693246,0.19457998695797588,0.9040187787852859,0cd33f0525888e5505417beba81c058db6fec6eb,120,../Modelling_and_results/GNN_model/DCRNN_geods_predictions_2.csv
0.9155426180839805,1710.131464527048,31912.742451529382,0.1915494982385844,0.9047142906352467,0cd33f0525888e5505417beba81c058db6fec6eb,130,../Modelling_and_results/GNN_model/DCRNN_geods_predictions_2.csv
0.9283728924479546,26603.245197726268,28217.902323122646,0.28720611172864147,0.8735204916082514,0cd33f0525888e5505417beba81c058db6fec6eb,140,../Modelling_and_results/GNN_model/DCRNN_geods_predictions_2.csv
0.9399772833717953,4718.721165788552,23280.059724949817,0.23477607243183335,0.885340158721223,0cd33f0525888e5505417beba81c058db6fec6eb,150,../Modelling_and_results/GNN_model/DCRNN_geods_predictions_2.csv
0.8223255335770798,-46916.897734283746,47511.66347056567,0.336326876631711,0.7983510818652603,0cd33f0525888e5505417beba81c058db6fec6eb,50,../Modelling_and_results/Ensemble/GeoDS_ensemble_prediction.csv
0.9803392425647703,1936.6296912426803,8723.568977143193,0.12091236222086087,0.9403444709003689,0cd33f0525888e5505417beba81c058db6fec6eb,60,../Modelling_and_results/Ensemble/GeoDS_ensemble_prediction.csv
0.9607049377299645,10.077254994488767,15777.003372142768,0.15910882232341242,0.9204496310978204,0cd33f0525888e5505417beba81c058db6fec6eb,150,../Modelling_and_results/Ensemble/GeoDS_ensemble_prediction.csv
0.9380148107390202,-8112.653130974592,8528.026267313131,0.18041266759590197,0.9013262044322222,0cd33f0525888e5505417beba81c058db6fec6eb,70,../Modelling_and_results/Ensemble/GeoDS_ensemble_prediction.csv
0.9939658893936167,-2874.6242991940035,5934.9346217641605,0.07269547179443057,0.9630008849520544,0cd33f0525888e5505417beba81c058db6fec6eb,80,../Modelling_and_results/Ensemble/GeoDS_ensemble_prediction.csv
0.9862038953304729,3741.8912628336266,6421.986707382548,0.11180516021068376,0.9458608767223119,0cd33f0525888e5505417beba81c058db6fec6eb,90,../Modelling_and_results/Ensemble/GeoDS_ensemble_prediction.csv
0.9941575228267047,-873.8993492726163,4539.200703479651,0.07552712837949084,0.9619598709563659,0cd33f0525888e5505417beba81c058db6fec6eb,100,../Modelling_and_results/Ensemble/GeoDS_ensemble_prediction.csv
0.9431103326220507,-3348.4546857196888,10558.109335148722,0.14075691700340887,0.9280148180643492,0cd33f0525888e5505417beba81c058db6fec6eb,110,../Modelling_and_results/Ensemble/GeoDS_ensemble_prediction.csv
0.9715026310724988,-3303.746366887487,12374.910683896598,0.12310213364448555,0.9374206053995889,0cd33f0525888e5505417beba81c058db6fec6eb,120,../Modelling_and_results/Ensemble/GeoDS_ensemble_prediction.csv
0.9925659234836379,-298.42609280607934,13080.113341721442,0.0785106184877722,0.9607095014074288,0cd33f0525888e5505417beba81c058db6fec6eb,130,../Modelling_and_results/Ensemble/GeoDS_ensemble_prediction.csv
