iso_o,iso_d,contig,comlang_off,comlang_ethno,colony,comcol,curcol,col45,smctry,dist,distcap,distw,distwces
WLF,SLV,0,0,0,0,0,0,0,0,10051.45,10051.45,10049.211772509765,10049.092590671276
WLF,SMR,0,0,0,0,0,0,0,0,16523.225,16523.225,16522.981700585937,16522.982328150665
WLF,SOM,0,0,0,0,0,0,0,0,15291.676,15291.676,15385.70007734375,15384.513734357091
WLF,SPM,0,1,1,0,1,0,0,0,13367.591,13367.591,13353.64608251953,13353.640130819826
WLF,STP,0,0,0,0,0,0,0,0,18540.78,18540.78,18564.188589160156,18564.17676252593
WLF,SUR,0,0,0,0,0,0,0,0,13516.359,13516.359,13512.743617871094,13512.17328815334
WLF,SVK,0,0,0,0,0,0,0,0,15961.202,15961.202,15859.56349140625,15859.14773248262
WLF,SVN,0,0,0,0,0,0,0,0,16250.868,16250.868,16232.224880566406,16232.129622371549
WLF,SWE,0,0,0,0,0,0,0,0,14775.794,14775.794,14865.452991210937,14862.050134575871
WLF,SWZ,0,0,0,0,0,0,0,0,14722.727,14722.727,14703.529751367187,14703.462320552399
WLF,SYC,0,1,1,0,0,0,0,0,13986.407,13986.407,13991.819969531249,13991.818228902886
WLF,SYR,0,0,0,0,1,0,0,0,16051.648,16051.648,15908.717862597656,15907.309162532196
WLF,TCA,0,0,0,0,0,0,0,0,12091.4795,12091.4795,12075.87445517578,12075.850659365135
WLF,TCD,0,1,0,0,1,0,0,0,18813.35,18813.35,18658.860690722657,18656.812759557914
WLF,TGO,0,1,1,0,1,0,0,0,19195.725,19195.725,19293.533092968748,19292.673478181532
WLF,THA,0,0,0,0,0,0,0,0,9661.668,9661.668,9654.287352294921,9653.560606374267
WLF,TJK,0,0,0,0,0,0,0,0,13096.036,13096.036,13070.91768930664,13070.621486147738
WLF,TKL,0,0,0,0,0,0,0,0,662.7784,662.7784,681.4124796539306,680.9978183934581
WLF,TKM,0,0,0,0,0,0,0,0,14011.177,14011.177,13916.784785449217,13912.617278382391
WLF,TMP,0,0,0,0,0,0,0,0,6370.9854,6370.9854,6367.241811669922,6366.834155908195
WLF,TON,0,0,0,0,0,0,0,0,879.70905,879.70905,848.3204339172363,831.7558706775854
WLF,TTO,0,0,0,0,0,0,0,0,12935.575,12935.575,12937.452656884765,12937.431816445041
WLF,TUN,0,1,0,0,1,0,0,0,17337.744,17337.744,17429.15904296875,17428.258142065082
WLF,TUR,0,0,0,0,0,0,0,0,16098.287,15930.659,16009.923030664062,16006.233705418646
WLF,TUV,0,0,0,0,0,0,0,0,733.4758,733.4758,839.9744493164062,811.7594788042284
WLF,TWN,0,0,0,0,0,0,0,0,7989.237,7989.237,8003.259491992188,8003.21704931312
WLF,TZA,0,0,0,0,0,0,0,0,15514.276,15891.446,15792.933128027344,15785.667964066713
WLF,UGA,0,0,0,0,0,0,0,0,16547.793,16547.793,16585.213205859374,16584.645255829044
WLF,UKR,0,0,0,0,0,0,0,0,15247.364,15247.364,15247.205982421874,15244.839978311382
WLF,URY,0,0,0,0,0,0,0,0,11745.26,11745.26,11776.051178417969,11775.514834063455
WLF,USA,0,0,0,0,0,0,0,0,11999.862,11730.597,10339.139583007813,10104.31513396568
WLF,UZB,0,0,0,0,0,0,0,0,13036.707,13036.707,13119.992695605468,13114.651235304433
WLF,VCT,0,0,0,0,0,0,0,0,13010.977,13010.977,13006.40739008789,13006.407091638659
WLF,VEN,0,0,0,0,0,0,0,0,12351.047,12351.047,12244.406983251953,12237.653367161158
WLF,VGB,0,0,0,0,0,0,0,0,12727.645,12727.645,12723.99881381836,12723.991487203817
WLF,VNM,0,0,0,0,1,0,0,0,9330.69,9330.69,9026.912591210938,9023.076463951411
WLF,VUT,0,1,1,0,1,0,0,0,1733.5693,1733.5693,1760.7178033081054,1760.0080539598675
WLF,WLF,0,0,0,0,0,0,0,0,6.2259994,6.2259994,6.225999355316162,6.225999355316162
WLF,WSM,0,0,0,0,0,0,0,0,1304.8755,1304.8755,470.5988452880859,469.1484779585855
WLF,YEM,0,0,0,0,0,0,0,0,15673.917,15673.917,15650.16432998047,15648.931262980017
WLF,YUG,0,0,0,0,0,0,0,0,16183.927,16183.927,16254.087158203125,16253.495439433793
WLF,ZAF,0,0,0,0,0,0,0,0,14551.902,14947.231,14701.768007910156,14698.023873401487
WLF,ZAR,0,1,1,0,0,0,0,0,17698.857,17698.857,17274.12876191406,17257.254991897236
WLF,ZMB,0,0,0,0,0,0,0,0,15849.765,15849.765,15951.760351269531,15950.74476584411
WLF,ZWE,0,0,0,0,0,0,0,0,15455.447,15455.447,15444.901572460936,15444.53187963806
WSM,ABW,0,0,1,0,0,0,0,0,13348.891,13348.891,11605.080193484497,11605.033124115556
WSM,AFG,0,0,0,0,0,0,0,0,12020.438,12020.438,13613.039662566376,13610.204809434177
WSM,AGO,0,0,0,0,0,0,0,0,16571.795,16571.795,17327.3366115036,17323.95248361926
WSM,AIA,0,1,1,0,0,0,0,0,14169.168,14169.168,12442.70381391983,12442.66619307271
WSM,ALB,0,0,0,0,0,0,0,0,15940.776,15940.776,16786.1782758667,16786.037018196923
WSM,AND,0,0,0,0,0,0,0,0,16704.826,16704.826,16775.72200038147,16775.71858615521
WSM,ANT,0,0,1,0,0,0,0,0,13466.467,13466.467,11813.596125808715,11808.617321975134
WSM,ARE,0,0,0,0,0,0,0,0,13390.287,13390.287,14962.042422851562,14961.808734302489
WSM,ARG,0,0,0,0,0,0,0,0,12468.651,12468.651,11063.236893641662,11055.516301153517
WSM,ARM,0,0,0,0,0,0,0,0,14144.437,14144.437,15429.513611171722,15429.430608456109
WSM,ATG,0,1,1,0,0,0,0,0,14291.266,14291.266,12550.42441730423,12550.328455199984
WSM,AUS,0,1,1,0,0,0,0,0,3050.8198,3294.84,4871.7869009250635,4724.266327627744
WSM,AUT,0,0,0,0,0,0,0,0,15582.825,15582.825,16177.82898862915,16177.52557778887
WSM,AZE,0,0,0,0,0,0,0,0,13693.535,13693.535,15100.476036421203,15099.61505744833
WSM,BDI,0,0,0,0,0,0,0,0,15467.849,15467.849,16992.43805484924,16992.35457633866
WSM,BEL,0,0,0,0,0,0,0,0,15758.121,15758.121,15894.171999161528,15894.113103440492
WSM,BEN,0,0,0,0,0,0,0,0,18595.803,18578.184,19090.914546772765,19089.993480916262
WSM,BFA,0,0,0,0,0,0,0,0,19301.719,19301.719,18894.874913075255,18893.70479232154
WSM,BGD,0,0,0,0,0,0,0,0,9778.696,9778.696,11401.595656477355,11400.8171232956
WSM,BGR,0,0,0,0,0,0,0,0,15623.197,15623.197,16431.082851965333,16430.49059191002
WSM,BHR,0,0,0,0,0,0,0,0,13773.629,13773.629,15412.04396670227,15412.002570971546
WSM,BHS,0,1,1,0,0,0,0,0,12746.82,12746.82,11098.215472131347,11097.915486895843
WSM,BIH,0,0,0,0,0,0,0,0,15834.284,15834.284,16525.21985440216,16525.05984498585
WSM,BLR,0,0,0,0,0,0,0,0,14592.71,14592.71,15274.466988119506,15273.528475723993
WSM,BLZ,0,1,1,0,0,0,0,0,11450.432,11450.432,9794.045944574736,9793.818276526577
WSM,BMU,0,1,1,0,0,0,0,0,13961.979,13961.979,12429.060922584533,12429.032621128596
WSM,BOL,0,0,0,0,0,0,0,0,12634.179,12794.114,11190.86793116989,11187.712252336181
WSM,BRA,0,0,0,0,0,0,0,0,14142.489,14567.704,13172.466174378967,13137.339178378714
WSM,BRB,0,1,1,0,0,0,0,0,14483.977,14483.977,12724.927152235412,12724.884395287167
WSM,BRN,0,0,0,0,0,0,0,0,6607.7,6607.7,8372.464272420502,8372.271898112911
WSM,BTN,0,0,0,0,0,0,0,0,9955.817,9955.817,11520.926199337768,11520.524460410305
WSM,BWA,0,1,1,0,0,0,0,0,14361.945,14361.945,15453.94783191452,15452.321605572879
WSM,CAF,0,0,0,0,0,0,0,0,16904.732,16904.732,18527.564883511353,18526.2210567502
WSM,CAN,0,1,1,0,0,0,0,0,12584.987,12859.88,10763.15876275711,10611.979839017335
WSM,CCK,0,0,1,0,0,0,0,0,8084.937,8084.937,,
WSM,CHE,0,0,0,0,0,0,0,0,16065.695,16065.695,16336.11966394348,16335.949478986795
WSM,CHL,0,0,0,0,0,0,0,0,11584.306,11584.306,10151.410622427367,10146.733312444758
WSM,CHN,0,0,0,0,0,0,0,0,8268.319,8268.319,9289.920883597564,9270.261961824017
WSM,CIV,0,0,0,0,0,0,0,0,18981.744,19191.744,18379.341492573545,18378.922088571395
WSM,CMR,0,1,1,0,0,0,0,0,17596.92,17596.92,19027.26026864166,19025.93289165708
WSM,COG,0,0,0,0,0,0,0,0,16754.508,16754.508,17926.500910339353,17925.937209666186
WSM,COK,0,1,1,0,1,0,0,0,3128.1907,3128.1907,1520.253964126873,1511.0585196989957
WSM,COL,0,0,0,0,0,0,0,0,12643.454,12643.454,10924.726198884582,10922.659738948
WSM,COM,0,0,0,0,0,0,0,0,13681.931,13681.931,15179.69450175476,15179.3812755076
WSM,CPV,0,0,0,0,0,0,0,0,18385.2,18385.2,16562.156894218446,16561.760249912713
WSM,CRI,0,0,0,0,0,0,0,0,11798.144,11798.144,10034.780045218658,10034.5190432627
WSM,CUB,0,0,0,0,0,0,0,0,12211.172,12211.172,10800.71485855789,10794.037718716421
WSM,CXR,0,1,1,0,0,0,0,0,7174.591,7174.591,,
WSM,CYM,0,1,1,0,0,0,0,0,12261.608,12261.608,10567.567815729522,10567.525361413875
WSM,CYP,0,0,0,0,0,0,0,0,15245.749,15245.749,16581.304730459593,16581.17987721908
WSM,CZE,0,0,0,0,0,0,0,0,15500.166,15500.166,15956.317239315033,15956.19086450173
WSM,DEU,0,0,0,1,0,0,0,0,15624.471,15313.595,15845.204462062073,15843.340631222065
WSM,DJI,0,0,0,0,0,0,0,0,14457.849,14457.849,16232.566331318663,16232.521777574264
WSM,DMA,0,1,1,0,0,0,0,0,14321.645,14321.645,12576.809793972778,12576.766535612931
WSM,DNK,0,0,0,0,0,0,0,0,15041.484,15041.484,15351.01757017517,15350.89151498382
WSM,DOM,0,0,0,0,0,0,0,0,13464.359,13464.359,11719.11249131012,11718.872734605517
WSM,DZA,0,0,0,0,0,0,0,0,17236.84,17236.84,17504.67648173065,17504.029127584858
WSM,ECU,0,0,0,0,0,0,0,0,12142.543,12142.543,10240.354724937439,10239.360636424457
WSM,EGY,0,0,1,0,0,0,0,0,15602.088,15602.088,17060.866504519654,17060.65114814398
WSM,ERI,0,1,1,0,0,0,0,0,14963.553,14963.553,16670.200138482665,16668.983866020568
WSM,ESH,0,0,0,0,0,0,0,0,18460.295,18460.295,17370.380819093323,17370.06793857345
WSM,ESP,0,0,0,0,0,0,0,0,17038.684,17038.684,16903.942418005372,16901.629328384246
WSM,EST,0,0,0,0,0,0,0,0,14279.384,14279.384,14789.42298342514,14789.210588632786
WSM,ETH,0,1,0,0,0,0,0,0,14877.917,14877.917,16647.124452182008,16646.321297866005
WSM,FIN,0,0,0,0,0,0,0,0,14210.981,14210.981,14592.18961039505,14590.378686810216
WSM,FJI,0,1,1,0,0,0,0,0,860.90735,860.90735,1153.766570275688,1149.8981810986832
WSM,FLK,0,1,1,0,0,0,0,0,11319.865,11319.865,10387.43622647171,10386.637975119977
WSM,FRA,0,0,0,0,0,0,0,0,16011.919,16011.919,16337.000241000365,16332.266948468481
WSM,FRO,0,0,0,0,0,0,0,0,14666.072,14666.072,14534.306279706572,14534.27642916565
WSM,FSM,0,1,1,0,0,0,0,0,2746.101,2746.101,4551.1619188419345,4481.167646053292
WSM,GAB,0,0,0,0,0,0,0,0,17580.598,17580.598,18469.391890609742,18468.625820359484
WSM,GBR,0,1,1,0,0,0,0,0,15775.632,15775.632,15638.428442938231,15636.27619262128
WSM,GEO,0,0,0,0,0,0,0,0,14075.296,14075.296,15391.20108101654,15390.778473429396
WSM,GHA,0,1,1,0,0,0,0,0,18764.188,18764.188,18751.668871440124,18751.16893925673
WSM,GIB,0,1,1,0,0,0,0,0,17531.37,17531.37,17206.353427357484,17206.348984474043
WSM,GIN,0,0,0,0,0,0,0,0,19090.826,19090.826,17712.922764956664,17711.20725008859
WSM,GLP,0,0,0,0,0,0,0,0,14291.587,14291.587,12570.801083358001,12570.731705792514
WSM,GMB,0,1,1,0,0,0,0,0,19124.572,19124.572,17382.558099682617,17382.183581771777
WSM,GNB,0,0,0,0,0,0,0,0,19202.553,19202.553,17459.167616064453,17459.05119410369
WSM,GNQ,0,0,0,0,0,0,0,0,17852.535,17852.535,18786.56005523529,18785.814046081934
WSM,GRC,0,0,0,0,0,0,0,0,15887.461,15887.461,16909.704746302796,16909.230695915245
WSM,GRD,0,1,1,0,0,0,0,0,14240.759,14240.759,12483.716825402069,12483.667813599192
WSM,GRL,0,0,0,0,0,0,0,0,13516.039,13516.039,12772.15272571106,12763.442706937578
WSM,GTM,0,0,0,0,0,0,0,0,11214.54,11214.54,9480.662972105407,9480.303573631252
WSM,GUF,0,0,0,0,0,0,0,0,15101.745,15101.745,13281.880722189331,13281.180759138588
WSM,GUY,0,1,1,0,0,0,0,0,14521.325,14521.325,12751.712545642853,12751.565104468256
WSM,HKG,0,1,1,0,0,0,0,0,7453.99,7453.99,9015.788823091889,9015.711416159089
WSM,HND,0,0,0,0,0,0,0,0,11549.639,11549.639,9816.050180269622,9815.646267706372
WSM,HRV,0,0,0,0,0,0,0,0,15809.233,15809.233,16448.102275016783,16447.55849438451
WSM,HTI,0,0,0,0,0,0,0,0,13197.1,13197.1,11477.678668322753,11477.540472131677
WSM,HUN,0,0,0,0,0,0,0,0,15511.246,15511.246,16162.54609005432,16162.242334619115
WSM,IDN,0,0,0,0,0,0,0,0,7157.272,7157.272,8796.836481061553,8757.952571405542
WSM,IND,0,1,1,0,0,0,0,0,11181.616,11181.616,12720.20099989395,12704.945787813995
WSM,IRL,0,1,1,0,0,0,0,0,15630.288,15630.288,15461.825030784606,15461.705913248139
WSM,IRN,0,0,0,0,0,0,0,0,13634.4375,13634.4375,15096.857223234558,15090.345115674321
WSM,IRQ,0,0,0,0,0,0,0,0,14305.456,14305.456,15736.963038848113,15736.513071953297
WSM,ISL,0,0,0,0,0,0,0,0,14330.559,14330.559,13970.204737223052,13970.106820573477
WSM,ISR,0,1,1,0,0,0,0,0,15219.561,15219.561,16641.01819297943,16640.93869955555
WSM,ITA,0,0,0,0,0,0,0,0,16322.464,16322.464,16791.29564163208,16787.510660011154
WSM,JAM,0,1,1,0,0,0,0,0,12720.658,12720.658,10987.519532456206,10987.353229322753
WSM,JOR,0,0,1,0,0,0,0,0,15116.535,15116.535,16564.11997206726,16563.98609242
WSM,JPN,0,0,0,0,0,0,0,0,6454.7114,6454.7114,7663.2952107757565,7658.6399458086025
WSM,KAZ,0,0,0,0,0,0,0,0,11448.619,11923.114,13099.960918139648,13079.62284326866
WSM,KEN,0,1,1,0,0,0,0,0,14786.972,14786.972,16424.16757180023,16421.359575968036
WSM,KGZ,0,0,0,0,0,0,0,0,11634.326,11634.326,13008.974385166168,13007.96766205901
WSM,KHM,0,0,0,0,0,0,0,0,7896.8047,7896.8047,9650.966992358399,9650.088325190993
WSM,KIR,0,1,1,0,0,0,0,0,1696.9346,1696.9346,2334.1462093751907,2311.0271904933265
WSM,KNA,0,1,1,0,0,0,0,0,14198.868,14198.868,12522.124387158203,12515.212098027914
WSM,KOR,0,0,1,0,0,0,0,0,7379.0913,7379.0913,8480.59703547058,8478.938427787773
WSM,KWT,0,0,1,0,0,0,0,0,14019.178,14019.178,15592.482714301299,15592.43947244842
WSM,LAO,0,0,0,0,0,0,0,0,8368.552,8368.552,9920.374975502014,9915.839350282216
WSM,LBN,0,0,1,0,0,0,0,0,15100.783,15100.783,16483.248226992797,16483.165715383897
WSM,LBR,0,1,1,0,0,0,0,0,19158.32,19158.32,17841.88452729187,17841.41107830131
WSM,LBY,0,0,0,0,0,0,0,0,17011.152,17011.152,17825.251369636535,17822.5485029272
WSM,LCA,0,1,1,0,0,0,0,0,14349.32,14349.32,12594.184615567015,12594.14268070888
WSM,LKA,0,0,0,0,0,0,0,0,10402.389,10402.389,12153.234880818938,12152.936529969646
WSM,LSO,0,1,1,0,0,0,0,0,13888.916,13888.916,14789.79824774704,14789.682159870186
WSM,LTU,0,0,0,0,0,0,0,0,14634.186,14634.186,15230.562756819152,15230.409237915383
WSM,LUX,0,0,0,0,0,0,0,0,15838.564,15838.564,16046.567829890442,16046.553385239597
WSM,LVA,0,0,0,0,0,0,0,0,14507.095,14507.095,15054.332030610656,15054.223447005039
WSM,MAC,0,0,0,0,0,0,0,0,7508.3784,7508.3784,,
WSM,MAR,0,0,0,0,0,0,0,0,17777.475,17777.475,17359.025328570555,17358.678222446713
WSM,MDA,0,0,0,0,0,0,0,0,14986.828,14986.828,15860.911577283478,15860.796877160157
WSM,MDG,0,0,0,0,0,0,0,0,12922.698,12922.698,14367.576221162413,14366.296575276605
WSM,MDV,0,0,0,0,0,0,0,0,11021.439,11021.439,12795.182787020874,12794.850395327716
WSM,MEX,0,0,0,0,0,0,0,0,10429.45,10429.45,8668.805807411956,8656.382250821856
WSM,MHL,0,1,1,0,0,0,0,0,2332.5095,2332.5095,3121.1209700532913,3111.3762100377194
WSM,MKD,0,0,0,0,0,0,0,0,15787.742,15787.742,16666.166894203187,16666.0471259522
WSM,MLI,0,0,0,0,0,0,0,0,19904.447,19904.447,18368.707701986696,18366.040823616775
WSM,MLT,0,1,1,0,0,0,0,0,16683.732,16683.732,17496.547743789673,17496.53391881929
WSM,MMR,0,0,0,0,0,0,0,0,8975.353,8975.353,10692.757167290496,10691.316309860726
WSM,MNG,0,0,0,0,0,0,0,0,9382.194,9382.194,10598.44325137329,10588.939656561506
WSM,MNP,0,1,1,0,0,0,0,0,4313.974,4313.974,5676.735010391617,5676.624080552956
WSM,MOZ,0,0,0,0,0,0,0,0,13777.775,13777.775,15146.051915327453,15141.390347334189
WSM,MRT,0,0,0,0,0,0,0,0,19076.941,19076.941,17520.79659152069,17517.705437219724
WSM,MSR,0,1,1,0,0,0,0,0,14246.813,14246.813,,
WSM,MTQ,0,0,0,0,0,0,0,0,14345.774,14345.774,12601.586742378235,12601.540842418817
WSM,MUS,0,1,1,0,0,0,0,0,11907.704,11907.704,13436.541141235351,13436.514453712713
WSM,MWI,0,1,1,0,0,0,0,0,14462.77,14462.77,15763.605491958619,15761.969829537396
WSM,MYS,0,0,0,0,0,0,0,0,7954.444,7954.444,9482.133223929595,9447.934099411568
WSM,NAM,0,1,1,0,0,0,0,0,15132.539,15132.539,15929.914943583679,15925.593657520854
WSM,NCL,0,0,0,0,0,0,0,0,1096.2817,1096.2817,2484.4552032398224,2482.6213468366905
WSM,NER,0,0,0,0,0,0,0,0,18916.018,18916.018,19603.049175572203,19600.07203550399
WSM,NFK,0,1,1,0,0,0,0,0,1741.604,1741.604,2677.4590469198224,2677.3890394872633
WSM,NGA,0,1,1,0,0,0,0,0,18512.488,18275.85,19296.119622320555,19291.998848231986
WSM,NIC,0,0,0,0,0,0,0,0,11605.977,11605.977,9881.264904299927,9880.741887979968
WSM,NIU,0,1,1,0,1,0,0,0,2040.2145,2040.2145,618.4312384340762,617.9677184915614
WSM,NLD,0,0,0,0,0,0,0,0,15586.503,15586.503,15763.475382155608,15763.343746982047
WSM,NOR,0,0,0,0,0,0,0,0,14670.42,14670.42,14833.572921753692,14828.83297369553
WSM,NPL,0,0,0,0,0,0,0,0,10383.103,10383.103,12024.50568806839,12021.629875772964
WSM,NRU,0,1,1,0,0,0,0,0,1569.6499,1569.6499,2767.570693682289,2767.350726114896
WSM,NZL,0,1,1,1,0,0,1,0,3404.995,3404.995,3158.278878534889,3126.626392578357
WSM,OMN,0,0,0,0,0,0,0,0,12957.1045,12957.1045,14752.344243388367,14751.08789053567
WSM,PAK,0,1,1,0,0,0,0,0,11650.192,11650.192,13408.08543852234,13400.980325423381
WSM,PAL,0,0,0,0,0,0,0,0,15265.02,15265.02,16676.02621407623,16675.866721514678
WSM,PAN,0,0,0,0,0,0,0,0,12266.334,12266.334,10433.314426193238,10431.779829132372
WSM,PCN,0,1,1,0,0,0,0,0,6187.661,6187.661,,
WSM,PER,0,0,0,0,0,0,0,0,11915.756,11915.756,10275.592540794372,10271.305998661164
WSM,PHL,0,1,1,0,0,0,0,0,6425.0864,6425.0864,7921.377231949616,7913.3722103575965
WSM,PLW,0,1,1,0,0,0,0,0,4741.456,4741.456,6378.853310449981,6378.735689914303
WSM,PNG,0,1,1,0,0,0,0,0,2725.9583,2725.9583,4545.13304163742,4526.706137704858
WSM,POL,0,0,0,0,0,0,0,0,15027.532,15027.532,15687.082216140747,15685.80133558929
WSM,PRI,0,1,1,0,0,0,0,0,13848.083,13848.083,12112.825712898253,12112.677917214136
WSM,PRK,0,0,0,0,0,0,0,0,7569.2876,7569.2876,8708.642047736359,8708.000576773382
WSM,PRT,0,0,0,0,0,0,0,0,17257.432,17257.432,16725.736114959716,16725.1912882404
WSM,PRY,0,0,0,0,0,0,0,0,13134.671,13134.671,11739.648967611694,11738.738539393056
WSM,PYF,0,0,0,0,0,0,0,0,4159.371,4159.371,2413.7640591314316,2412.000320964876
WSM,QAT,0,0,0,0,0,0,0,0,13683.406,13683.406,15339.898811473846,15339.849023479685
WSM,REU,0,0,0,0,0,0,0,0,12072.967,12072.967,13568.915741287232,13568.875375261056
WSM,ROM,0,0,0,0,0,0,0,0,15324.765,15324.765,16146.149995726013,16145.327731696982
WSM,RUS,0,0,0,0,0,0,0,0,13940.528,13940.528,14105.376372673034,13979.291541770079
WSM,RWA,0,1,1,0,0,0,0,0,15458.522,15458.522,17058.99521688385,17058.913264354425
WSM,SAU,0,0,0,0,0,0,0,0,14164.759,14164.759,16167.743520557404,16155.502827223432
WSM,SDN,0,0,0,0,0,0,0,0,15644.904,15644.904,17430.923954145812,17425.522620222488
WSM,SEN,0,0,0,0,0,0,0,0,19037.012,19037.012,17325.84844609985,17325.417420991773
WSM,SGP,0,1,1,0,0,0,0,0,7668.969,7668.969,9437.160476461791,9437.096970696331
WSM,SHN,0,1,1,0,0,0,0,0,16714.535,16714.535,16150.127240117645,16106.50011506207
WSM,SLB,0,1,0,0,0,0,0,0,1373.3842,1373.3842,3138.1831266302106,3132.8331550222188
WSM,SLE,0,1,1,0,0,0,0,0,19227.744,19227.744,17688.347052719117,17687.821179820385
WSM,SLV,0,0,0,0,0,0,0,0,11335.703,11335.703,9612.615074428559,9612.444567874447
WSM,SMR,0,0,0,0,0,0,0,0,16141.202,16141.202,16655.743400936888,16655.735593382902
WSM,SOM,0,1,0,0,0,0,0,0,13996.975,13996.975,15830.733985451507,15829.500774386677
WSM,SPM,0,0,0,0,0,0,0,0,14282.728,14282.728,13075.165687815093,13075.147505335752
WSM,STP,0,0,0,0,0,0,0,0,17795.3,17795.3,18528.360153131103,18528.334757602515
WSM,SUR,0,0,0,0,0,0,0,0,14815.286,14815.286,13052.823525149535,13050.898156971669
WSM,SVK,0,0,0,0,0,0,0,0,15549.304,15549.304,16033.388420196532,16033.059070715351
WSM,SVN,0,0,0,0,0,0,0,0,15858.026,15858.026,16380.538490135192,16380.451503672002
WSM,SWE,0,0,0,0,0,0,0,0,14521.577,14521.577,14981.906397101593,14978.722072381122
WSM,SWZ,0,1,0,0,0,0,0,0,13860.601,13860.601,14897.115899954224,14897.043030105568
WSM,SYC,0,1,1,0,0,0,0,0,12706.394,12706.394,14420.652315699004,14420.618818053583
WSM,SYR,0,0,0,0,0,0,0,0,15038.831,15038.831,16290.898827518462,16289.43381280677
WSM,TCA,0,1,1,0,0,0,0,0,13350.266,13350.266,11653.319326868439,11653.258413277947
WSM,TCD,0,0,0,0,0,0,0,0,17508.541,17508.541,19097.602242214965,19095.483944899366
WSM,TGO,0,0,0,0,0,0,0,0,18682.098,18682.098,18966.437956774902,18966.003352567244
WSM,THA,0,0,0,0,0,0,0,0,8427.922,8427.922,10120.990110669707,10120.240479843003
WSM,TJK,0,0,0,0,0,0,0,0,12082.549,12082.549,13479.045989238739,13478.70384606371
WSM,TKL,0,1,1,0,1,0,0,0,1850.8899,1850.8899,516.8264066208362,514.6208149953507
WSM,TKM,0,0,0,0,0,0,0,0,12996.427,12996.427,14318.143483503723,14314.12824957449
WSM,TMP,0,0,0,0,0,0,0,0,5067.1685,5067.1685,6831.270191712952,6830.812388382445
WSM,TON,0,1,0,0,0,0,0,0,1604.5729,1604.5729,848.0895640660763,819.9683424751503
WSM,TTO,0,1,1,0,0,0,0,0,14239.88,14239.88,12478.781750874328,12478.71491407776
WSM,TUN,0,0,0,0,0,0,0,0,16881.08,16881.08,17560.940297135923,17559.954335231585
WSM,TUR,0,0,0,0,0,0,0,0,15330.319,15090.389,16332.727134013367,16329.641633254503
WSM,TUV,0,0,0,0,0,0,0,0,1004.60425,1004.60425,1247.2901615314483,1227.376270883161
WSM,TWN,0,0,0,0,0,0,0,0,6956.634,6956.634,8435.256734255217,8435.140633392646
WSM,TZA,0,1,0,0,0,0,0,0,14300.481,14690.446,16162.354934111785,16155.413643043272
WSM,UGA,0,1,1,0,0,0,0,0,15293.005,15293.005,16986.513313371277,16985.937939020336
WSM,UKR,0,0,0,0,0,0,0,0,14668.4,14668.4,15510.43518030777,15508.297223917547
WSM,URY,0,0,0,0,0,0,0,0,12621.459,12621.459,11384.444159145354,11383.867464380826
WSM,USA,0,1,1,0,0,0,0,0,13049.801,12807.256,10017.214914862823,9778.827715980025
WSM,UZB,0,0,0,0,0,0,0,0,12065.396,12065.396,13518.17850459671,13513.030597614184
WSM,VCT,0,1,1,0,0,0,0,0,14311.533,14311.533,12553.639960086059,12553.596922913726
WSM,VEN,0,0,0,0,0,0,0,0,13654.497,13654.497,11787.307622438811,11780.314107854896
WSM,VGB,0,1,1,0,0,0,0,0,14007.5205,14007.5205,12287.71778272171,12287.672916347246
WSM,VNM,0,0,0,0,0,0,0,0,8174.8896,8174.8896,9490.22165324707,9486.71186352479
WSM,VUT,0,1,1,0,0,0,0,0,574.23944,574.23944,2198.4640676027298,2197.29314082145
WSM,WLF,0,0,0,0,0,0,0,0,1304.8755,1304.8755,470.5988284058571,469.14846701230806
WSM,WSM,0,0,0,0,0,0,0,0,20.051453,20.051453,39.201169531482456,33.55186638420746
WSM,YEM,0,0,0,0,0,0,0,0,14392.153,14392.153,16120.438594467163,16119.202520537367
WSM,YUG,0,0,0,0,0,0,0,0,15641.005,15641.005,16465.60039213257,16464.917690249564
WSM,ZAF,0,1,1,0,0,0,0,0,14014.061,14120.267,14843.812650424194,14839.325437786187
WSM,ZAR,0,0,0,0,0,0,0,0,16744.105,16744.105,17497.071498057554,17483.01304193395
WSM,ZMB,0,1,1,0,0,0,0,0,14860.676,14860.676,16201.444439689636,16200.285629402595
WSM,ZWE,0,1,1,0,0,0,0,0,14465.198,14465.198,15679.5103216362,15679.13283192039
YEM,ABW,0,0,0,0,0,0,0,0,12161.901,12161.901,12205.73343123703,12204.189210236575
YEM,AFG,0,0,0,0,0,0,0,0,3279.8767,3279.8767,3281.1597019412993,3265.1854065643083
YEM,AGO,0,0,0,0,0,0,0,0,4352.7417,4352.7417,4339.131448719692,4329.462583127892
YEM,AIA,0,0,0,0,1,0,0,0,11231.5,11231.5,11290.954900204086,11289.290910208807
YEM,ALB,0,0,0,0,0,0,0,0,3720.7424,3720.7424,3801.053410794544,3796.2697382426554
YEM,AND,0,0,0,0,0,0,0,0,5058.7573,5058.7573,5144.042696606922,5140.6874711456885
YEM,ANT,0,0,0,0,0,0,0,0,12061.748,12061.748,11997.987402216339,11989.828191755989
YEM,ARE,0,1,1,0,1,0,0,0,1466.2643,1466.2643,1631.8892125983239,1622.2460464685491
YEM,ARG,0,0,0,0,0,0,0,0,12133.34,12133.34,12275.927043783187,12267.062616196898
